datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,sunrise_encoded,sunset_encoded
2018-12-04,52.9,48.4,50.7,44.6,79.9,0.124,100.0,20.83,0.0,0.0,23.9,10.1,283.8,1020.8,93.2,14.3,15.0,1.3,1,0.9,1543911977.0,1543942505.0
2018-12-05,53.6,46.9,49.9,46.3,87.5,0.042,100.0,8.33,0.0,0.0,21.8,10.3,181.0,1020.3,95.8,12.1,15.0,1.3,1,0.93,1543998448.0,1544028884.0
2018-12-06,56.6,52.0,54.5,51.4,89.4,0.03,100.0,29.17,0.0,0.0,21.0,9.4,238.5,1019.4,97.5,12.9,12.0,1.0,1,0.97,1544084917.0,1544115266.0
2018-12-07,53.6,45.4,50.8,45.9,83.2,0.155,100.0,29.17,0.0,0.0,49.4,18.3,239.6,1013.4,84.8,12.9,9.2,0.8,0,0.0,1544171384.0,1544201651.0
2018-12-08,53.4,44.3,49.1,42.8,78.9,0.033,100.0,16.67,0.0,0.0,42.9,16.5,245.5,1012.9,86.5,13.5,12.5,1.0,1,0.04,1544257849.0,1544288039.0
2018-12-09,52.3,47.3,49.8,42.8,76.9,0.084,100.0,37.5,0.0,0.0,45.4,21.4,277.8,1012.9,80.9,12.7,12.1,1.1,1,0.07,1544344312.0,1544374431.0
2018-12-10,50.1,44.5,46.9,41.2,80.7,0.007,100.0,20.83,0.0,0.0,25.6,9.9,293.8,1027.3,80.8,14.8,10.0,0.9,1,0.1,1544430773.0,1544460825.0
2018-12-11,47.0,40.0,43.0,39.4,87.4,0.0,0.0,0.0,0.0,0.0,10.5,5.7,185.3,1026.3,85.0,9.2,11.0,0.8,1,0.13,1544517232.0,1544547222.0
2018-12-12,41.5,31.9,36.0,32.2,86.6,0.006,100.0,4.17,0.0,0.0,19.0,9.8,108.8,1023.0,61.8,6.5,11.9,1.1,1,0.17,1544603688.0,1544633622.0
2018-12-13,39.1,32.0,34.3,28.4,79.5,0.006,100.0,4.17,0.0,0.0,26.7,13.2,90.7,1016.0,46.9,9.3,11.6,1.0,1,0.2,1544690142.0,1544720025.0
2018-12-14,36.3,28.9,32.1,22.7,68.3,0.0,0.0,0.0,0.0,0.0,20.0,9.8,67.7,1021.7,43.7,11.3,9.9,0.9,1,0.23,1544776594.0,1544806432.0
2018-12-15,35.5,29.9,32.7,26.1,76.9,0.094,100.0,29.17,0.2,0.0,29.4,12.9,152.0,1019.8,88.2,7.6,10.3,0.9,0,0.25,1544863043.0,1544892841.0
2018-12-16,45.2,36.2,41.0,40.2,97.2,0.015,100.0,12.5,0.0,0.0,17.3,9.1,199.7,1012.0,100.0,3.4,10.1,0.9,1,0.3,1544949489.0,1544979254.0
2018-12-17,46.5,40.9,43.5,41.3,91.9,0.038,100.0,8.33,0.0,0.0,19.8,9.4,228.1,1021.4,67.4,10.4,10.9,1.0,1,0.33,1545035933.0,1545065669.0
2018-12-18,47.2,39.5,44.2,39.2,83.3,0.016,100.0,4.17,0.0,0.0,25.8,12.2,168.9,1017.9,93.3,11.5,14.4,1.3,1,0.36,1545122374.0,1545152088.0
2018-12-19,51.1,45.6,47.8,44.1,87.1,0.083,100.0,16.67,0.0,0.0,26.9,12.0,212.3,1012.0,93.9,15.0,14.3,1.1,1,0.39,1545208813.0,1545238509.0
2018-12-20,50.1,44.7,46.9,41.7,81.9,0.006,100.0,4.17,0.0,0.0,31.1,12.9,221.0,1014.8,91.0,15.2,12.5,1.0,1,0.43,1545295249.0,1545324934.0
2018-12-21,58.8,48.6,54.6,51.3,88.9,0.148,100.0,41.67,0.0,0.0,43.9,21.4,226.5,1010.8,96.8,12.8,48.1,4.1,1,0.46,1545381681.0,1545411361.0
2018-12-22,55.8,49.1,53.0,47.1,80.4,0.013,100.0,16.67,0.0,0.0,29.0,14.3,252.8,1020.5,91.3,13.4,83.2,7.2,1,0.5,1545468112.0,1545497792.0
2018-12-23,57.1,48.3,52.9,50.2,90.8,0.134,100.0,33.33,0.0,0.0,30.7,14.4,240.0,1022.5,99.5,9.3,83.1,7.3,1,0.53,1545554539.0,1545584225.0
2018-12-24,56.1,40.6,47.8,43.8,86.0,0.228,100.0,29.17,0.0,0.0,28.2,11.2,48.3,1030.2,87.1,11.0,78.9,6.8,1,0.56,1545640963.0,1545670661.0
2018-12-25,45.2,35.0,38.5,32.5,79.4,0.0,0.0,0.0,0.0,0.0,10.9,6.5,123.3,1035.9,20.0,12.4,81.0,7.2,1,0.59,1545727384.0,1545757100.0
2018-12-26,37.1,30.7,33.2,29.6,86.9,0.0,0.0,0.0,0.0,0.0,11.5,5.5,128.9,1032.4,60.5,5.5,54.6,4.7,1,0.63,1545813803.0,1545843542.0
2018-12-27,33.0,29.7,31.2,29.7,94.1,0.0,0.0,0.0,0.0,0.0,10.7,4.7,179.1,1027.7,89.2,2.6,13.3,1.2,1,0.66,1545900218.0,1545929987.0
2018-12-28,34.7,31.6,33.0,30.5,90.4,0.0,0.0,0.0,0.0,0.0,10.8,5.4,278.5,1031.6,100.0,3.4,8.3,0.7,0,0.7,1545986631.0,1546016434.0
2018-12-29,44.5,34.5,39.4,36.2,88.5,0.006,100.0,4.17,0.0,0.0,13.4,7.5,208.6,1036.1,100.0,4.5,10.0,0.9,0,0.75,1546073040.0,1546102884.0
2018-12-30,48.3,46.1,47.0,45.5,94.6,0.007,100.0,8.33,0.0,0.0,13.3,6.2,260.6,1036.7,99.7,4.0,8.8,0.7,0,0.77,1546159447.0,1546189336.0
2018-12-31,49.4,47.0,48.0,44.3,87.1,0.008,100.0,12.5,0.0,0.0,15.5,6.4,323.4,1036.8,99.9,10.3,5.1,0.5,0,0.8,1546245850.0,1546275791.0
2019-01-01,47.6,45.4,46.7,41.8,83.2,0.001,100.0,4.17,0.0,0.0,20.2,9.4,313.6,1035.2,99.8,11.3,5.6,0.6,0,0.84,1546332251.0,1546362248.0
2019-01-02,46.3,41.0,43.1,34.6,72.0,0.0,0.0,0.0,0.0,0.0,27.1,12.4,12.5,1040.0,93.5,15.0,13.8,1.1,1,0.87,1546418648.0,1546448708.0
2019-01-03,43.4,39.1,41.3,35.0,78.1,0.0,0.0,0.0,0.0,0.0,18.0,10.4,30.0,1041.0,96.1,14.1,15.2,1.2,1,0.91,1546505042.0,1546535170.0
2019-01-04,42.2,37.0,39.9,34.1,80.1,0.0,0.0,0.0,0.0,0.0,19.9,8.8,15.7,1040.6,94.6,9.8,11.9,1.0,1,0.94,1546591434.0,1546621635.0
2019-01-05,42.2,39.3,40.7,32.8,73.3,0.0,0.0,0.0,0.0,0.0,22.1,9.9,343.9,1038.3,99.3,11.7,6.1,0.5,0,0.98,1546677822.0,1546708101.0
2019-01-06,43.4,39.5,41.5,34.3,75.5,0.0,0.0,0.0,0.0,0.0,19.6,9.6,318.6,1037.2,100.0,9.4,5.8,0.5,0,0.0,1546764207.0,1546794570.0
2019-01-07,47.0,43.3,44.7,40.9,86.8,0.001,100.0,4.17,0.0,0.0,19.5,9.6,292.7,1035.6,99.5,7.8,10.3,0.9,1,0.05,1546850590.0,1546881041.0
2019-01-08,48.7,43.7,46.9,39.9,77.1,0.014,100.0,12.5,0.0,0.0,27.7,14.3,313.9,1027.1,90.8,13.0,14.8,1.3,1,0.08,1546936969.0,1546967513.0
2019-01-09,43.0,38.2,41.1,33.2,73.5,0.021,100.0,12.5,0.0,0.0,31.9,14.7,342.4,1025.0,81.2,14.9,13.4,1.1,1,0.11,1547023346.0,1547053988.0
2019-01-10,41.5,35.0,38.3,30.6,73.6,0.0,0.0,0.0,0.0,0.0,20.9,9.8,2.4,1028.2,72.8,14.1,15.2,1.4,1,0.15,1547109720.0,1547140464.0
2019-01-11,46.4,39.0,42.5,38.3,85.4,0.031,100.0,16.67,0.0,0.0,17.1,8.7,319.9,1029.1,99.6,7.9,6.5,0.5,0,0.18,1547196090.0,1547226943.0
2019-01-12,48.2,43.5,45.7,41.8,86.2,0.013,100.0,20.83,0.0,0.0,25.4,12.7,272.1,1026.7,98.5,10.4,10.9,0.8,1,0.21,1547282458.0,1547313422.0
2019-01-13,53.0,47.5,50.4,45.2,82.5,0.02,100.0,8.33,0.0,0.0,38.1,17.8,288.6,1017.4,99.1,12.9,13.7,1.1,1,0.24,1547368823.0,1547399904.0
2019-01-14,50.6,43.8,47.7,39.0,71.9,0.023,100.0,4.17,0.0,0.0,32.1,15.4,318.9,1019.9,94.6,15.1,14.4,1.2,1,0.25,1547455186.0,1547486387.0
2019-01-15,47.1,44.0,45.2,35.7,69.5,0.0,0.0,0.0,0.0,0.0,18.9,8.4,258.2,1023.8,97.7,15.6,11.2,1.0,1,0.31,1547541545.0,1547572871.0
2019-01-16,45.4,35.2,41.0,34.1,76.5,0.001,100.0,4.17,0.0,0.0,32.0,14.1,215.7,1013.4,87.7,13.5,13.9,1.2,1,0.34,1547627902.0,1547659357.0
2019-01-17,45.4,36.0,41.6,35.6,79.6,0.101,100.0,25.0,0.0,0.0,31.9,14.6,284.8,1011.6,67.3,14.0,11.1,1.1,0,0.38,1547714256.0,1547745844.0
2019-01-18,41.7,32.1,35.6,29.3,78.2,0.0,0.0,0.0,0.0,0.0,19.7,8.9,174.3,1019.6,63.1,11.6,19.4,1.6,2,0.41,1547800608.0,1547832333.0
2019-01-19,35.9,28.9,32.5,29.9,90.1,0.015,100.0,8.33,0.1,0.0,17.3,9.1,146.1,1012.6,84.1,7.5,14.2,1.2,1,0.44,1547886957.0,1547918822.0
2019-01-20,37.1,34.0,36.4,34.4,92.6,0.115,100.0,20.83,0.0,0.0,23.3,11.7,38.9,1014.5,98.6,3.5,7.3,0.5,0,0.47,1547973304.0,1548005313.0
2019-01-21,37.5,27.2,31.6,25.3,77.8,0.0,0.0,0.0,0.0,0.0,16.6,7.3,12.0,1022.6,9.8,6.1,18.2,1.6,2,0.5,1548059647.0,1548091804.0
2019-01-22,34.7,27.7,31.3,29.7,93.6,0.181,100.0,16.67,1.5,0.6,22.2,11.4,193.0,1008.6,99.2,2.2,12.0,0.9,1,0.54,1548145989.0,1548178297.0
2019-01-23,35.5,31.5,34.1,31.8,91.3,0.035,100.0,29.17,0.1,0.4,27.0,15.6,332.1,999.0,93.4,8.0,6.0,0.5,0,0.58,1548232328.0,1548264790.0
2019-01-24,36.0,30.5,33.5,29.2,84.1,0.001,100.0,4.17,0.0,1.0,22.9,11.7,312.5,1012.6,92.7,4.4,20.2,1.7,1,0.61,1548318665.0,1548351284.0
2019-01-25,44.1,34.8,38.2,36.7,94.4,0.041,100.0,33.33,0.0,0.6,14.4,6.5,216.7,1016.8,99.3,2.8,15.1,1.3,1,0.64,1548404999.0,1548437779.0
2019-01-26,48.2,45.5,46.7,43.9,90.1,0.026,100.0,50.0,0.0,0.0,34.7,15.7,234.6,1011.2,98.7,11.3,16.9,1.6,1,0.68,1548491331.0,1548524275.0
2019-01-27,46.5,39.0,43.6,38.5,82.3,0.162,100.0,54.17,0.0,0.0,42.0,15.2,262.5,995.0,96.1,13.3,14.5,1.2,1,0.75,1548577661.0,1548610771.0
2019-01-28,43.6,35.3,39.5,30.9,71.3,0.0,0.0,0.0,0.0,0.0,29.7,14.8,300.3,1005.5,62.4,15.4,20.1,1.6,1,0.75,1548663989.0,1548697268.0
2019-01-29,40.6,30.3,34.6,29.7,82.6,0.325,100.0,25.0,0.8,0.5,28.0,13.0,155.6,1003.1,77.8,11.5,18.6,1.6,1,0.78,1548750314.0,1548783765.0
2019-01-30,39.6,33.0,35.6,32.2,87.4,0.357,100.0,37.5,0.7,1.3,36.1,15.6,284.5,995.9,89.8,10.6,17.0,1.7,2,0.82,1548836638.0,1548870263.0
2019-01-31,39.4,30.3,33.7,31.1,90.3,0.043,100.0,12.5,0.1,1.3,30.4,14.1,151.4,992.9,86.7,7.9,19.3,1.6,1,0.85,1548922959.0,1548956761.0
2019-02-01,45.3,36.8,41.5,39.7,93.4,0.211,100.0,29.17,0.0,0.3,19.8,7.8,164.2,986.9,85.4,8.0,18.1,1.6,1,0.88,1549009279.0,1549043259.0
2019-02-02,41.9,38.2,39.6,35.2,84.4,0.356,100.0,37.5,0.0,0.1,34.2,15.5,339.2,1000.6,97.6,8.5,12.2,1.1,1,0.92,1549095596.0,1549129758.0
2019-02-03,43.1,33.4,38.6,30.7,73.4,0.0,0.0,0.0,0.0,0.1,30.3,13.5,340.1,1022.8,55.9,13.4,24.5,2.1,1,0.95,1549181912.0,1549216257.0
2019-02-04,39.1,31.3,35.3,29.5,79.5,0.0,0.0,0.0,0.0,0.0,23.0,10.6,193.7,1027.5,88.8,13.3,13.0,1.3,1,0.0,1549268225.0,1549302756.0
2019-02-05,46.7,37.8,40.1,34.0,78.9,0.0,0.0,0.0,0.0,0.0,16.1,7.7,197.2,1027.8,84.7,12.5,33.3,2.8,2,0.02,1549354537.0,1549389255.0
2019-02-06,50.0,39.2,44.6,43.0,94.0,0.088,100.0,12.5,0.0,0.0,18.3,8.0,193.4,1023.3,99.7,5.6,19.9,1.7,1,0.05,1549440847.0,1549475754.0
2019-02-07,51.7,44.0,47.9,41.2,78.3,0.021,100.0,16.67,0.0,0.0,30.6,16.4,238.2,1015.2,73.0,13.1,20.1,1.8,1,0.09,1549527156.0,1549562254.0
2019-02-08,49.8,43.9,47.4,42.5,83.4,0.038,100.0,20.83,0.0,0.0,46.8,20.2,209.2,1012.7,98.2,13.0,16.9,1.4,1,0.12,1549613463.0,1549648753.0
2019-02-09,53.1,45.9,49.3,40.9,73.4,0.04,100.0,16.67,0.0,0.0,39.6,18.9,234.3,1010.5,87.3,13.2,30.5,2.6,1,0.15,1549699768.0,1549735253.0
2019-02-10,51.4,41.7,46.9,41.7,82.2,0.418,100.0,70.83,0.0,0.0,46.1,21.5,245.3,1002.6,92.6,12.5,19.5,1.6,1,0.19,1549786072.0,1549821752.0
2019-02-11,48.6,38.7,42.7,36.1,77.7,0.007,100.0,8.33,0.0,0.0,25.1,11.3,299.1,1023.7,69.4,15.0,23.8,1.9,1,0.22,1549872374.0,1549908252.0
2019-02-12,47.2,34.5,40.0,34.1,80.6,0.0,0.0,0.0,0.0,0.0,11.6,5.3,224.1,1036.3,70.4,11.5,31.0,2.8,2,0.25,1549958674.0,1549994751.0
2019-02-13,47.2,31.1,38.2,32.5,81.4,0.0,0.0,0.0,0.0,0.0,14.0,5.5,129.1,1036.4,47.2,6.6,32.5,2.7,2,0.29,1550044974.0,1550081250.0
2019-02-14,55.6,33.7,43.3,34.7,73.2,0.0,0.0,0.0,0.0,0.0,11.3,6.1,123.7,1033.4,34.6,10.1,34.0,2.9,3,0.32,1550131271.0,1550167750.0
2019-02-15,59.3,36.9,46.4,34.8,66.0,0.0,0.0,0.0,0.0,0.0,12.1,6.7,150.0,1029.4,5.8,10.4,35.6,3.0,3,0.36,1550217568.0,1550254249.0
2019-02-16,60.7,35.7,46.6,36.7,70.7,0.0,0.0,0.0,0.0,0.0,14.0,7.3,189.7,1026.4,43.7,9.0,32.9,2.9,3,0.39,1550303863.0,1550340747.0
2019-02-17,62.5,38.5,49.3,33.9,58.9,0.0,0.0,0.0,0.0,0.0,23.9,11.1,188.6,1021.1,54.9,11.2,38.3,3.3,3,0.43,1550390157.0,1550427246.0
2019-02-18,58.8,38.2,48.6,35.5,61.5,0.0,0.0,0.0,0.0,0.0,22.0,10.8,212.3,1018.5,50.3,12.7,32.8,2.9,3,0.46,1550476450.0,1550513744.0
2019-02-19,50.4,41.5,46.7,40.7,79.9,0.0,0.0,0.0,0.0,0.0,14.7,6.9,262.0,1022.0,79.9,11.9,45.4,3.9,3,0.5,1550562741.0,1550600242.0
2019-02-20,55.5,35.9,44.9,39.3,82.3,0.0,0.0,0.0,0.0,0.0,14.5,6.5,195.0,1024.1,49.7,7.3,41.3,3.6,2,0.53,1550649031.0,1550686740.0
2019-02-21,61.0,39.0,48.6,40.3,75.2,0.0,0.0,0.0,0.0,0.0,10.1,4.5,206.2,1028.6,27.0,7.0,45.2,3.8,3,0.56,1550735321.0,1550773238.0
2019-02-22,63.2,40.2,50.6,40.7,71.4,0.0,0.0,0.0,0.0,0.0,13.9,6.8,59.9,1034.5,8.4,6.1,39.0,3.3,3,0.59,1550821609.0,1550859735.0
2019-02-23,61.3,43.7,51.5,38.3,62.8,0.0,0.0,0.0,0.0,0.0,17.7,8.8,93.9,1033.7,14.8,10.6,43.4,3.8,4,0.63,1550907896.0,1550946233.0
2019-02-24,59.3,38.7,48.4,25.7,42.2,0.0,0.0,0.0,0.0,0.0,16.6,9.5,78.0,1034.7,20.5,14.1,43.0,3.7,3,0.66,1550994183.0,1551032730.0
2019-02-25,63.5,42.1,51.7,28.8,41.7,0.0,0.0,0.0,0.0,0.0,17.1,10.2,64.7,1034.9,4.2,14.2,44.8,3.9,4,0.69,1551080468.0,1551119226.0
2019-02-26,65.4,42.7,53.5,36.0,52.7,0.0,0.0,0.0,0.0,0.0,18.5,8.3,104.3,1031.9,10.1,13.0,45.8,4.0,4,0.75,1551166752.0,1551205722.0
2019-02-27,68.2,40.9,53.7,40.2,62.4,0.0,0.0,0.0,0.0,0.0,10.7,4.6,212.2,1026.3,5.4,8.5,46.1,3.9,4,0.76,1551253036.0,1551292219.0
2019-02-28,58.8,45.6,52.2,43.9,73.9,0.039,100.0,12.5,0.0,0.0,32.2,13.4,256.0,1021.3,68.5,11.0,31.7,2.8,2,0.79,1551339319.0,1551378714.0
2019-03-01,52.2,48.4,50.3,45.1,82.4,0.037,100.0,25.0,0.0,0.0,29.7,14.0,280.8,1020.0,97.7,11.2,18.5,1.5,1,0.83,1551425601.0,1551465210.0
2019-03-02,54.6,46.2,50.4,43.1,76.6,0.009,100.0,12.5,0.0,0.0,23.6,11.1,232.9,1017.4,94.5,13.8,31.0,2.6,1,0.86,1551511882.0,1551551705.0
2019-03-03,58.7,50.1,54.0,46.0,74.8,0.107,100.0,8.33,0.0,0.0,42.7,18.6,217.8,1010.5,97.3,13.6,28.5,2.3,2,0.89,1551598163.0,1551638200.0
2019-03-04,53.2,42.9,48.7,40.0,72.0,0.081,100.0,45.83,0.0,0.0,51.2,23.8,242.4,1001.8,84.1,15.1,39.4,3.1,2,0.93,1551684443.0,1551724695.0
2019-03-05,53.9,41.4,47.0,41.4,81.1,0.024,100.0,8.33,0.0,0.0,31.9,12.2,222.7,1009.6,76.3,15.1,44.3,3.8,2,0.96,1551770722.0,1551811189.0
2019-03-06,53.3,46.1,50.1,42.9,77.0,0.055,100.0,29.17,0.0,0.0,24.3,11.6,181.4,999.0,95.6,13.6,16.6,1.4,1,0.0,1551857001.0,1551897683.0
2019-03-07,53.8,45.0,48.8,40.6,74.4,0.393,100.0,33.33,0.0,0.0,39.8,17.6,241.2,1000.7,79.2,14.1,45.0,4.0,3,0.03,1551943279.0,1551984177.0
2019-03-08,55.5,40.9,48.0,38.1,69.6,0.007,100.0,4.17,0.0,0.0,35.0,15.1,242.8,1015.8,51.7,15.6,34.2,2.9,2,0.06,1552029556.0,1552070670.0
2019-03-09,58.5,47.1,52.6,45.7,78.1,0.024,100.0,16.67,0.0,0.0,39.1,15.9,243.1,1018.5,97.8,14.2,47.7,4.0,2,0.1,1552115833.0,1552157164.0
2019-03-10,56.6,45.4,52.5,40.9,67.1,0.196,100.0,29.17,0.0,0.0,50.6,24.3,268.3,1016.5,68.4,11.6,51.3,4.6,3,0.13,1552202110.0,1552243657.0
2019-03-11,50.2,39.8,44.7,32.4,63.0,0.037,100.0,12.5,0.0,0.0,43.0,17.8,289.3,1027.1,65.0,14.9,52.3,4.6,4,0.17,1552288386.0,1552330150.0
2019-03-12,54.5,40.3,45.6,34.4,65.7,0.007,100.0,4.17,0.0,0.0,47.0,22.6,220.2,1017.7,92.2,15.2,39.6,3.5,2,0.2,1552374662.0,1552416642.0
2019-03-13,52.4,40.1,45.5,35.8,69.3,0.031,100.0,12.5,0.0,0.0,43.8,20.8,268.5,1015.1,60.6,12.9,55.3,4.7,3,0.24,1552460938.0,1552503135.0
2019-03-14,53.2,44.4,48.3,43.9,84.9,0.135,100.0,50.0,0.0,0.0,39.1,18.8,264.1,1013.6,97.5,10.5,28.1,2.5,1,0.25,1552547213.0,1552589627.0
2019-03-15,57.7,51.3,54.6,47.9,78.4,0.042,100.0,20.83,0.0,0.0,43.8,16.7,268.5,1015.6,99.5,14.3,34.8,2.9,1,0.31,1552633488.0,1552676119.0
2019-03-16,58.1,49.1,52.8,43.7,71.6,0.0,0.0,0.0,0.0,0.0,40.0,17.7,231.4,1013.8,77.2,15.4,80.4,6.8,5,0.34,1552719762.0,1552762610.0
2019-03-17,49.4,39.7,45.4,38.1,75.9,0.115,100.0,37.5,0.0,0.0,39.9,15.7,259.4,1010.1,79.5,14.4,50.4,4.3,2,0.37,1552806037.0,1552849102.0
2019-03-18,51.2,39.9,44.9,36.4,73.1,0.008,100.0,8.33,0.0,0.0,24.8,10.9,295.2,1021.7,73.6,15.5,49.0,4.4,2,0.41,1552892311.0,1552935593.0
2019-03-19,55.2,34.2,46.4,35.4,67.6,0.0,0.0,0.0,0.0,0.0,13.8,5.3,315.0,1029.1,30.9,13.1,48.0,4.3,3,0.44,1552978585.0,1553022085.0
2019-03-20,56.1,39.4,48.7,39.2,70.8,0.0,0.0,0.0,0.0,0.0,13.1,5.9,8.7,1034.1,47.6,12.0,43.0,3.6,2,0.48,1553064859.0,1553108576.0
2019-03-21,61.4,43.3,52.2,40.7,66.8,0.0,0.0,0.0,0.0,0.0,22.2,9.6,31.2,1033.2,26.7,10.4,70.8,6.1,5,0.5,1553151133.0,1553195067.0
2019-03-22,64.4,43.2,53.3,40.4,65.5,0.0,0.0,0.0,0.0,0.0,14.4,8.0,330.8,1029.1,12.6,7.4,75.9,6.6,5,0.55,1553237406.0,1553281557.0
2019-03-23,56.1,42.4,49.2,40.9,74.0,0.0,0.0,0.0,0.0,0.0,21.1,11.6,19.1,1029.9,64.0,5.8,49.9,4.3,2,0.58,1553323680.0,1553368048.0
2019-03-24,54.2,46.6,49.5,41.2,73.8,0.0,0.0,0.0,0.0,0.0,22.5,10.6,15.4,1028.3,74.7,6.9,48.9,4.1,2,0.61,1553409954.0,1553454538.0
2019-03-25,54.7,40.8,47.0,32.9,59.5,0.0,0.0,0.0,0.0,0.0,31.2,16.1,356.6,1029.6,36.0,14.3,64.6,5.7,4,0.64,1553496227.0,1553541029.0
2019-03-26,54.9,43.4,48.4,33.4,56.4,0.0,0.0,0.0,0.0,0.0,29.4,13.7,21.9,1033.3,56.7,14.1,78.1,6.7,5,0.68,1553582501.0,1553627519.0
2019-03-27,56.0,41.2,48.7,36.2,63.1,0.0,0.0,0.0,0.0,0.0,26.1,11.7,18.9,1033.8,47.7,11.0,81.9,7.1,5,0.71,1553668775.0,1553714009.0
2019-03-28,59.0,43.8,50.2,37.5,62.4,0.0,0.0,0.0,0.0,0.0,25.4,12.6,37.5,1034.0,27.0,7.0,65.8,5.6,4,0.75,1553755049.0,1553800499.0
2019-03-29,64.7,43.8,53.8,40.0,61.2,0.0,0.0,0.0,0.0,0.0,21.5,10.2,78.2,1027.8,15.6,9.5,66.4,5.8,5,0.77,1553841323.0,1553886989.0
2019-03-30,67.6,43.8,55.6,35.4,51.1,0.0,0.0,0.0,0.0,0.0,19.1,9.1,195.7,1021.8,26.4,12.6,93.6,8.2,6,0.81,1553927597.0,1553973479.0
2019-03-31,69.4,46.1,57.8,37.1,47.9,0.0,0.0,0.0,0.0,0.0,30.7,13.5,32.1,1019.2,14.1,11.6,81.6,6.7,5,0.84,1554017471.0,1554063569.0
2019-04-01,69.6,46.3,57.4,41.1,57.9,0.0,0.0,0.0,0.0,0.0,22.9,11.5,65.1,1016.5,24.3,7.4,83.2,7.0,5,0.87,1554103746.0,1554150059.0
2019-04-02,62.9,45.8,54.6,42.9,66.2,0.156,100.0,29.17,0.0,0.0,36.5,19.8,234.1,1008.0,92.0,10.5,45.7,4.0,3,0.9,1554190021.0,1554236549.0
2019-04-03,51.2,40.2,44.6,34.5,69.1,0.017,100.0,16.67,0.0,0.0,26.1,11.4,229.6,1001.7,87.2,15.5,76.6,6.7,5,0.94,1554276296.0,1554323039.0
2019-04-04,53.5,36.2,44.9,31.0,61.4,0.0,0.0,0.0,0.0,0.0,25.2,11.0,206.1,999.8,51.0,14.5,81.6,7.1,5,0.97,1554362572.0,1554409528.0
2019-04-05,56.2,37.2,47.6,31.9,56.0,0.0,0.0,0.0,0.0,0.0,27.1,11.3,126.4,1002.9,65.5,15.6,51.4,4.5,2,0.0,1554448848.0,1554496018.0
2019-04-06,62.6,42.3,52.7,38.2,58.9,0.0,0.0,0.0,0.0,0.0,24.7,11.2,100.8,1001.6,79.5,12.0,55.5,4.8,4,0.04,1554535124.0,1554582508.0
2019-04-07,58.9,48.5,53.6,40.0,60.6,0.0,0.0,0.0,0.0,0.0,16.1,8.3,266.9,1006.3,94.2,16.2,72.2,6.2,4,0.07,1554621401.0,1554668997.0
2019-04-08,62.2,45.6,54.0,40.7,62.4,0.0,0.0,0.0,0.0,0.0,14.4,6.4,286.0,1010.7,82.8,13.1,84.3,7.2,5,0.11,1554707678.0,1554755487.0
2019-04-09,57.4,48.5,52.8,44.8,74.4,0.011,100.0,20.83,0.0,0.0,19.2,9.2,7.7,1010.7,92.1,11.3,82.6,7.2,5,0.14,1554793955.0,1554841977.0
2019-04-10,53.9,49.3,51.6,46.4,82.6,0.085,100.0,16.67,0.0,0.0,26.6,13.3,19.1,1012.8,94.3,3.9,32.0,2.6,2,0.18,1554880234.0,1554928466.0
2019-04-11,57.1,39.3,48.1,33.8,59.1,0.0,0.0,0.0,0.0,0.0,29.2,14.1,22.4,1020.4,5.9,10.8,103.6,8.8,7,0.21,1554966512.0,1555014956.0
2019-04-12,51.9,37.7,45.3,30.3,57.2,0.0,0.0,0.0,0.0,0.0,29.3,14.0,25.7,1023.1,34.5,10.0,58.8,4.9,4,0.25,1555052792.0,1555101445.0
2019-04-13,50.4,35.7,43.3,24.2,48.1,0.0,0.0,0.0,0.0,0.0,27.8,11.5,42.2,1024.1,17.7,12.2,88.5,7.8,4,0.29,1555139071.0,1555187935.0
2019-04-14,50.4,33.3,42.3,27.1,56.5,0.0,0.0,0.0,0.0,0.0,22.2,11.4,53.1,1023.2,30.8,10.6,86.9,7.4,4,0.32,1555225352.0,1555274424.0
2019-04-15,61.1,38.2,49.8,32.2,52.4,0.0,0.0,0.0,0.0,0.0,27.7,12.4,106.3,1019.4,46.0,9.9,99.4,8.2,5,0.36,1555311633.0,1555360914.0
2019-04-16,55.8,49.9,52.9,41.9,66.6,0.001,100.0,4.17,0.0,0.0,17.8,8.4,239.9,1015.0,98.7,10.5,36.5,3.1,1,0.39,1555397915.0,1555447403.0
2019-04-17,66.4,43.6,55.1,44.0,69.7,0.0,0.0,0.0,0.0,0.0,21.5,10.6,121.6,1019.5,56.1,10.3,108.3,9.2,6,0.43,1555484198.0,1555533893.0
2019-04-18,73.7,52.7,62.9,46.2,56.6,0.0,0.0,0.0,0.0,0.0,28.0,12.5,86.9,1019.1,87.3,13.6,85.8,7.4,5,0.46,1555570481.0,1555620382.0
2019-04-19,77.3,53.0,65.5,44.1,47.4,0.0,0.0,0.0,0.0,0.0,16.5,7.5,55.9,1023.4,27.6,14.1,105.6,9.2,7,0.5,1555656766.0,1555706872.0
2019-04-20,79.1,56.8,68.3,43.3,43.7,0.011,100.0,12.5,0.0,0.0,26.9,12.4,48.4,1025.2,23.7,14.2,118.7,10.2,7,0.53,1555743051.0,1555793361.0
